             t   Imag  Ierr
    58.5628988 12.973 0.005
    70.4989088 13.362 0.005
    84.9915185 13.351 0.005
    31.9976097 13.134 0.005
    75.4685188 13.104 0.005
    80.5752688 13.481 0.005
      22.62218 13.474 0.005
    53.5306294 13.516 0.005
    68.0232291 13.512 0.005
    77.0151091 13.197 0.005
     4.5728706  13.19 0.005
    65.5539794 13.443 0.005
      36.57915 13.441 0.005
    69.5044794 13.402 0.005
    29.0027703 12.924 0.005
    29.0062003 12.902 0.005
    33.0382203  13.17 0.005
    36.9745303 13.487 0.005
    36.9779703 13.477 0.005
    69.9623397 13.371 0.005
    12.0092109 13.363 0.005
    74.0637497 13.091 0.005
    16.1106409 13.081 0.005
    53.0296703 13.536 0.005
    12.4812612 13.365 0.005
    14.5798612 12.953 0.005
    31.9934209 13.124 0.005
    46.4859606 13.117 0.005
    48.5565406 13.233 0.005
    63.0490903 13.221 0.005
     6.9643815 13.385 0.005
    50.4352306 13.383 0.005
     9.9766015  13.52 0.005
    38.9583009 13.508 0.005
      84.47319 13.376 0.005
    12.0309515 13.369 0.005
     0.5048618 12.977 0.005
0.508291799999 12.956 0.005
    46.0264909 13.122 0.005
    60.5190406 13.101 0.005
    79.8957603 13.424 0.005
    65.4100406 13.424 0.005
    67.4202806  13.53 0.005
    38.4454212 13.528 0.005
    70.4693406 13.368 0.005
    70.4727706 13.375 0.005
    73.4970906 13.065 0.005
    30.0331115 13.052 0.005
    62.0661609 13.167 0.005
    62.0706009 13.158 0.005
    80.4195306 13.474 0.005
    80.4229706 13.464 0.005
    82.3922906 13.512 0.005
    38.9283015  13.51 0.005
    71.0037209 13.312 0.005
    56.5179812 13.307 0.005
    58.4007412 12.962 0.005
     0.4476124 12.988 0.005
    30.5254418 13.089 0.005
     1.5505724 13.082 0.005
    32.5443118 13.142 0.005
    61.5260212 13.135 0.005
    76.9003709 13.192 0.005
    33.4363918 13.201 0.005
    64.4733312 13.352 0.005
    49.9876315  13.34 0.005
    23.1121821  13.52 0.005
    66.5830312 13.519 0.005
    53.9883515 13.471 0.005
    25.0134821 13.459 0.005
    13.5633224 13.154 0.005
    57.0341615 13.132 0.005
    73.4725012 13.051 0.005
    15.5193824 13.039 0.005
    46.5004118 13.129 0.005
    32.0146921 13.113 0.005
     5.0410527 13.225 0.005
    63.0010415 13.218 0.005
    21.5514924 13.394 0.005
     7.0657827 13.387 0.005
    22.4712424 13.471 0.005
    22.4746824 13.467 0.005
    67.9127615 13.526 0.005
    82.4053512 13.512 0.005
    11.9218427 13.378 0.005
    69.8818615 13.373 0.005
